node1,node2
151,261
152,340
245,115
165,820
132,131
82,143
685,56
518,121
285,379
249,12
232,115
249,833
273,812
4,166
473,114
160,158
208,4
237,237
91,143
333,820
455,375
533,473
216,46
11,7
91,306
411,131
271,737
183,245
971,174
100,51
14,18
207,197
284,180
249,661
23,480
269,657
450,82
311,260
191,284
84,727
250,174
114,326
981,263
12,86
71,162
461,446
390,368
499,246
212,58
27,301
64,124
231,53
457,231
108,69
427,48
615,546
593,974
437,337
82,464
695,211
321,389
20,22
187,105
128,430
44,956
290,426
229,48
932,114
180,62
340,371
813,434
249,371
545,28
249,362
128,79
455,302
150,389
138,211
196,94
187,518
285,55
41,107
496,560
121,433
291,493
166,405
233,88
511,284
7,213
213,913
46,461
564,303
133,155
273,269
182,869
191,347
459,177
268,160
300,173
173,223
418,69
376,368
278,257
537,315
12,161
339,165
118,117
405,42
4,4
301,290
16,269
174,2
21,308
254,121
5,207
337,336
69,710
173,301
820,336
235,420
937,404
529,141
412,625
963,612
14,403
13,337
243,239
128,87
89,159
171,114
375,663
153,654
733,777
362,602
828,896
3,174
506,409
82,365
64,840
299,968
872,232
355,107
489,771
362,183
557,128
191,166
167,460
526,526
5,325
222,309
60,389
564,126
185,101
474,42
548,143
184,311
546,147
963,82
484,292
201,249
27,34
132,258
263,318
485,198
145,239
90,220
537,366
211,333
520,208
62,410
39,437
211,183
482,482
152,365
106,230
295,397
194,195
403,493
84,50
301,856
142,10
47,96
96,66
121,473
546,377
45,461
333,89
106,279
64,196
81,473
160,410
424,283
212,170
44,503
16,355
329,143
404,932
685,815
252,654
434,53
211,764
149,420
0,215
9,754
7,332
828,16
667,105
506,500
24,26
473,147
172,231
103,103
291,133
250,377
41,474
153,16
362,7
895,333
13,183
308,396
284,107
62,506
6,126
170,105
89,933
49,71
855,299
420,69
133,25
165,129
325,327
282,105
62,362
963,859
851,157
125,166
96,338
235,158
86,103
350,352
496,498
62,99
160,28
116,151
167,94
374,166
165,409
127,160
5,29
550,19
488,498
375,478
142,283
397,157
82,77
309,218
738,698
177,220
74,313
932,859
510,19
568,65
411,5
116,32
856,612
7,466
233,160
53,434
545,473
171,361
170,533
531,437
212,494
291,206
494,210
481,949
91,183
128,199
174,80
81,121
275,789
336,170
73,498
135,455
87,17
177,177
932,173
7,451
131,832
266,555
375,474
187,62
141,420
61,368
494,93
426,562
10,134
114,365
424,295
424,424
28,116
4,896
393,103
170,367
121,245
150,60
58,244
231,232
148,344
495,638
124,166
971,566
747,160
519,106
121,480
83,594
133,133
68,474
13,280
47,135
64,165
907,262
115,900
543,209
67,189
232,263
278,160
94,201
469,474
115,987
738,208
107,133
480,362
61,123
588,206
429,429
540,82
286,303
270,183
211,46
129,363
120,18
73,950
169,16
137,88
213,265
63,363
63,738
267,267
231,655
62,338
308,129
69,299
957,951
141,81
59,698
124,45
160,224
183,418
107,450
259,89
128,16
44,11
62,445
5,184
81,549
459,560
183,93
377,120
573,7
180,421
446,269
81,667
85,443
82,544
288,104
166,320
301,262
20,81
141,19
183,271
566,666
221,549
285,160
219,79
30,128
121,46
62,730
285,137
280,655
11,8
932,856
300,2
685,58
107,448
589,271
24,545
487,451
114,212
405,283
168,28
434,356
170,485
162,549
485,76
652,513
84,493
268,19
278,789
29,39
754,324
243,820
518,559
661,661
62,152
215,53
28,46
880,157
411,405
361,136
481,685
147,212
46,274
455,5
245,338
318,338
96,842
293,504
21,690
157,295
855,473
285,552
268,218
129,88
28,86
169,33
559,282
168,83
257,231
339,179
481,845
35,114
482,289
255,222
500,332
311,309
698,2
312,377
328,91
549,747
277,289
304,16
437,900
42,495
145,999
80,189
176,478
60,392
65,835
467,86
413,840
498,332
107,329
107,356
211,87
903,907
116,329
160,405
80,375
482,598
300,314
184,82
455,245
277,621
93,940
58,254
549,6
316,17
23,166
27,33
206,307
515,64
350,851
494,113
262,62
212,21
125,142
20,495
28,952
30,41
93,260
56,55
121,249
96,251
9,707
177,629
434,167
440,515
342,139
6,389
865,845
263,280
473,63
608,213
411,63
58,371
131,552
87,518
362,129
569,441
619,5
820,974
59,610
264,440
64,173
160,501
160,394
494,318
231,797
768,99
487,805
404,424
569,358
971,627
114,366
503,506
232,219
129,615
234,121
5,286
44,213
95,61
632,632
404,353
93,30
368,103
777,862
371,249
765,506
87,145
377,157
7,573
94,214
422,145
327,301
161,87
161,265
181,389
323,2
15,164
820,30
252,812
301,113
212,105
62,419
59,305
64,80
333,163
20,86
82,170
971,401
176,94
181,14
275,168
114,220
24,35
303,3
405,142
526,275
525,266
533,335
690,316
211,81
14,280
81,82
405,304
473,531
362,498
20,715
376,391
444,318
298,536
518,132
2,323
377,483
627,627
932,128
377,292
408,130
856,249
255,607
379,164
717,215
107,295
602,700
143,18
420,79
371,340
26,654
194,826
82,249
95,205
237,238
417,455
632,397
151,361
847,172
3,62
419,340
12,560
54,665
211,734
441,19
711,711
233,210
95,201
165,31
170,280
602,238
267,264
58,859
195,832
434,333
321,296
40,33
433,433
440,176
335,15
316,222
64,440
165,107
106,74
452,529
183,159
210,45
607,243
86,714
520,532
706,836
18,225
907,377
166,269
521,366
236,63
57,302
224,1
366,147
12,638
577,518
19,264
30,588
443,820
2,5
86,393
166,158
14,203
167,526
252,518
615,58
969,509
428,579
282,288
80,105
281,160
249,327
143,108
150,378
62,183
121,208
525,247
107,726
93,116
525,141
144,186
121,890
429,15
44,406
441,366
370,226
166,141
537,781
333,114
214,157
281,82
591,145
523,522
61,160
107,480
249,137
193,2
269,256
182,385
342,219
145,106
845,4
255,419
457,426
593,340
86,362
122,60
569,12
820,171
133,60
180,130
58,281
83,83
846,605
287,160
275,813
102,64
208,195
74,222
474,859
350,94
418,314
954,154
251,116
87,495
3,57
470,261
333,421
832,63
13,170
31,254
232,241
361,47
443,318
466,141
498,562
303,211
323,102
362,5
359,498
366,253
116,725
644,950
478,111
125,15
249,954
493,434
931,930
644,528
160,452
264,267
215,223
164,174
19,473
266,266
86,172
212,174
236,930
245,113
212,427
185,354
570,700
255,303
5,489
86,55
87,212
51,28
84,399
80,367
352,347
495,367
401,874
932,252
459,215
2,131
312,366
170,860
252,533
552,738
114,83
438,64
359,951
309,215
160,302
6,195
5,125
856,142
358,707
67,160
249,18
221,224
64,199
174,212
180,277
411,58
301,420
46,121
158,63
489,87
153,301
217,160
288,288
300,323
373,481
308,434
106,828
486,725
18,419
809,285
424,738
393,396
196,95
170,170
754,11
59,812
23,333
132,481
237,927
84,422
87,236
138,408
160,458
121,752
698,271
860,165
165,339
506,166
249,286
405,16
221,647
925,113
535,554
201,352
44,459
23,417
455,165
234,637
537,405
497,424
537,607
17,83
467,62
579,429
321,395
225,331
409,36
554,521
700,267
166,300
492,144
216,164
70,83
324,10
932,340
483,113
860,338
160,251
32,261
252,803
238,601
87,252
82,508
162,58
184,115
473,441
256,557
914,860
379,628
661,267
422,7
925,48
283,28
448,447
169,495
169,363
947,947
283,308
236,235
75,427
6,139
822,900
68,80
53,85
376,395
46,429
529,506
498,538
187,121
526,280
121,425
165,123
661,121
27,29
5,644
95,309
41,464
259,818
85,226
165,142
112,357
44,44
30,160
593,197
460,679
121,281
94,177
155,211
437,38
5,6
82,310
89,408
222,223
450,232
10,21
411,88
487,529
516,408
29,25
23,422
290,256
529,720
474,419
612,2
340,134
568,1
519,519
205,908
333,419
351,371
508,260
23,220
83,113
444,113
131,64
549,371
417,86
424,256
321,103
258,329
662,86
859,812
400,400
21,256
57,57
444,847
368,397
320,61
434,105
889,375
254,355
509,969
58,498
314,219
174,126
166,506
245,417
168,291
338,165
64,201
34,40
408,533
343,214
379,387
209,494
430,533
401,714
86,425
133,160
183,89
195,520
211,106
329,107
329,258
161,12
549,694
28,170
596,301
147,612
461,118
4,286
115,96
238,238
114,375
84,282
557,256
681,343
390,378
82,376
95,13
846,846
62,113
489,305
88,88
980,757
44,699
435,163
506,856
708,107
258,469
812,193
927,234
114,278
105,28
132,211
430,856
179,203
1000,14
141,9
62,132
340,166
644,349
121,423
481,809
211,82
235,243
56,56
193,826
443,339
342,681
498,9
41,114
179,320
84,105
207,343
29,116
137,434
105,329
661,161
607,296
129,438
226,419
122,168
754,804
269,15
240,57
495,342
860,337
333,281
454,62
84,39
473,87
497,78
82,783
164,45
756,597
247,707
914,116
329,474
59,195
488,922
337,16
115,114
710,299
28,424
24,64
121,792
73,311
82,333
333,152
290,184
62,254
21,87
121,490
210,208
252,281
27,38
6,193
473,474
86,96
79,107
487,488
121,27
121,493
84,1
186,70
23,820
209,83
122,179
305,132
726,283
169,36
211,195
309,224
366,131
145,434
655,114
137,81
393,162
533,186
401,705
121,125
79,166
243,507
526,290
498,710
332,504
166,23
533,20
635,286
51,201
211,754
179,397
49,87
636,636
307,85
153,249
927,930
281,685
268,311
601,160
933,448
161,314
16,106
183,285
730,730
207,41
480,142
860,753
322,429
84,112
937,125
163,62
201,169
301,327
132,249
556,113
324,44
300,263
209,637
322,448
165,336
173,494
16,132
856,525
283,393
145,518
806,88
446,140
809,59
321,38
971,403
211,137
108,112
409,51
283,114
458,600
325,96
859,366
167,201
237,5
63,193
64,323
160,776
120,377
860,330
401,434
218,297
291,168
329,63
65,526
437,261
445,424
201,196
570,161
169,115
563,14
11,159
5,738
158,950
260,311
441,86
707,19
13,418
258,454
13,506
62,812
409,457
362,28
80,80
389,391
401,426
18,696
55,107
160,164
283,560
41,917
610,250
305,286
21,22
374,407
813,450
177,479
166,81
747,69
419,133
74,107
491,453
560,775
162,333
438,114
192,194
144,254
96,211
13,199
64,611
494,377
84,83
173,62
252,48
83,256
615,331
9,266
442,96
533,15
252,4
96,725
62,137
16,642
264,570
62,283
87,654
51,557
202,623
537,52
249,431
83,433
225,225
250,351
70,152
859,546
338,337
269,322
548,405
404,421
73,0
859,859
106,462
167,130
473,249
913,951
551,184
157,394
367,757
160,519
405,495
568,450
86,261
147,160
215,66
896,28
776,199
249,145
491,340
303,304
128,419
434,64
194,412
437,336
316,187
61,103
860,135
608,264
261,494
64,170
252,153
21,160
58,738
256,114
173,651
263,113
211,705
212,162
717,717
174,880
96,28
615,309
82,282
281,408
424,188
467,142
93,78
282,31
123,338
856,265
498,720
337,96
405,601
59,845
212,340
154,62
14,141
483,157
38,321
121,203
856,166
42,343
21,184
466,510
41,215
405,748
140,735
519,259
692,130
116,914
184,184
236,155
280,130
220,220
223,160
75,494
434,421
483,226
473,14
340,339
154,17
511,262
29,183
652,329
293,525
471,434
295,434
54,88
486,285
5,990
72,259
168,113
304,285
397,103
342,122
177,231
278,13
526,82
370,39
282,333
106,459
252,273
165,847
184,249
160,298
206,277
321,392
499,19
400,215
142,45
690,301
408,193
160,187
369,88
483,351
375,143
58,654
160,47
108,329
405,308
368,387
191,345
490,371
63,55
114,442
213,573
102,97
12,739
409,207
473,166
544,62
529,913
249,222
370,151
226,275
62,114
15,128
20,520
85,309
932,129
212,44
87,183
166,250
105,256
373,194
155,855
366,518
343,128
96,325
51,51
96,481
81,161
176,593
160,69
828,46
17,18
68,282
498,44
254,81
569,105
326,20
318,107
448,272
107,326
222,255
79,581
921,412
37,38
5,417
161,161
424,282
525,332
82,730
333,115
64,24
474,84
62,333
213,957
308,532
41,165
31,23
180,352
151,417
13,171
174,473
47,847
133,93
173,405
367,434
82,261
295,16
918,206
581,497
168,486
5,557
169,172
121,234
506,247
877,28
440,53
303,183
433,152
62,86
210,249
243,950
238,92
236,132
932,165
13,346
513,272
187,549
459,222
419,114
377,321
74,307
121,513
284,377
13,156
249,255
424,170
473,421
107,300
44,62
490,80
441,498
405,365
820,87
249,180
195,5
105,375
2,812
429,107
376,393
440,5
573,11
163,121
183,152
89,64
89,285
42,296
518,621
265,525
317,85
169,46
549,298
286,815
157,395
169,263
23,36
815,63
133,28
282,170
129,283
351,495
157,383
250,250
359,421
392,104
896,12
286,329
120,79
556,556
160,551
264,266
573,441
566,451
320,393
132,132
30,136
89,411
106,314
394,14
87,13
180,70
14,434
321,387
168,114
3,408
368,896
29,51
44,405
411,412
285,425
1003,258
568,401
83,496
143,405
215,347
444,333
453,87
190,533
499,500
438,470
133,283
4,96
276,426
405,543
216,272
105,41
592,429
513,509
33,438
178,483
387,283
115,434
328,478
173,74
3,192
509,678
106,518
589,434
362,160
134,598
182,296
9,506
486,129
332,720
450,515
164,429
478,328
183,88
153,62
378,393
121,84
413,232
139,76
183,218
411,338
430,19
368,146
612,4
166,243
451,161
129,748
7,661
957,12
520,5
188,508
27,883
351,210
405,78
506,9
531,434
859,193
251,23
61,321
212,17
94,820
388,179
21,314
2,64
106,771
350,204
327,173
351,734
180,851
370,135
560,362
73,297
79,162
86,623
163,533
210,363
820,301
907,156
114,166
83,285
172,115
738,412
336,280
163,434
935,100
28,278
548,106
63,115
105,128
358,506
357,568
408,211
235,360
498,501
362,293
5,194
142,4
707,602
114,133
290,206
187,663
69,777
474,478
377,380
408,89
338,28
213,951
209,282
927,926
98,125
25,38
61,387
32,32
131,163
87,208
17,155
562,438
106,372
290,99
139,107
663,663
106,371
249,152
280,820
339,455
353,353
690,86
259,73
537,473
377,396
828,796
283,318
107,114
922,79
545,36
69,260
281,63
180,820
81,550
419,255
83,163
193,3
69,958
160,35
355,355
129,46
74,485
494,168
570,661
231,278
153,160
81,569
24,28
672,430
375,91
113,169
45,429
113,160
140,929
117,117
280,523
183,172
478,424
59,865
403,403
56,59
300,62
568,121
981,245
437,482
160,59
295,172
596,218
42,405
303,286
156,122
426,292
381,160
661,247
347,307
526,128
160,191
331,29
166,559
11,530
340,497
549,190
329,28
160,188
572,377
283,356
345,345
105,333
172,93
409,316
243,236
450,434
419,296
126,552
546,393
58,155
172,413
155,46
355,333
251,900
190,86
154,492
409,81
450,534
621,401
188,363
655,171
105,142
83,81
931,5
142,404
30,32
166,143
129,133
211,62
301,809
140,282
430,129
283,426
6,379
51,200
6,296
224,468
305,6
169,41
322,273
363,303
231,181
264,141
285,806
338,229
82,165
371,62
136,27
145,404
337,511
820,47
4,82
473,113
459,661
133,400
86,510
133,367
375,258
597,282
720,9
60,394
86,466
61,347
373,166
290,65
29,62
9,565
389,14
143,90
141,51
469,143
747,508
12,420
499,213
377,204
133,44
698,305
33,28
24,30
13,481
140,216
434,137
523,829
464,900
466,496
160,312
504,160
166,290
366,62
285,371
249,424
776,391
107,532
482,339
160,15
89,438
86,23
427,932
211,66
191,150
506,365
263,338
389,393
160,621
84,288
582,533
338,367
686,301
4,612
533,483
89,252
549,104
160,96
912,499
60,172
134,10
281,194
448,40
367,417
37,151
87,484
187,418
616,602
60,61
86,445
434,132
21,74
367,121
685,194
64,168
366,310
11,441
48,318
886,3
397,393
932,81
61,250
62,280
265,9
357,112
113,32
371,208
342,62
210,158
24,32
381,178
55,718
160,730
55,285
62,19
211,604
434,612
105,607
589,400
531,142
490,258
263,301
146,85
919,919
486,188
753,75
450,482
917,974
593,572
70,84
82,642
28,107
367,420
730,82
900,900
2,58
408,96
21,715
333,333
285,854
444,76
173,434
506,358
533,201
360,11
160,141
290,301
400,10
13,698
164,395
422,248
597,118
81,28
493,522
105,169
473,80
107,44
385,390
6,644
129,14
295,389
4,57
387,42
481,211
970,51
535,728
76,417
9,558
121,165
419,183
299,590
226,518
414,370
422,269
172,172
252,56
63,272
700,602
823,700
212,404
13,69
128,133
99,139
685,738
195,3
495,1
454,107
115,142
62,340
593,320
366,282
113,23
427,460
426,401
83,393
638,329
486,201
122,351
282,340
21,371
84,209
551,509
20,259
88,303
211,355
147,932
116,251
638,896
80,62
17,153
417,361
655,261
0,64
963,241
390,250
588,28
278,420
170,135
450,450
126,211
820,544
58,285
502,43
96,58
222,218
815,138
141,142
405,226
212,180
271,55
412,211
107,809
34,30
291,458
662,84
926,926
83,147
391,295
44,141
504,466
690,189
423,527
308,166
859,89
281,195
211,612
154,474
696,222
976,455
213,213
129,130
281,62
329,245
509,667
13,588
461,819
181,104
408,473
211,215
295,383
404,612
49,83
69,190
200,199
714,401
557,133
123,450
254,393
579,273
685,990
209,71
169,860
13,476
42,215
698,949
160,201
309,309
189,301
481,738
233,235
459,19
301,655
153,87
166,12
58,518
128,11
193,812
155,19
420,464
170,107
367,114
282,106
473,371
469,375
563,484
789,835
189,5
443,76
83,121
533,168
547,847
301,52
400,222
473,269
570,19
537,459
374,7
267,266
160,81
286,138
322,929
342,147
26,590
160,539
301,138
58,6
287,81
417,176
281,859
346,191
284,621
21,254
82,53
121,78
285,63
252,369
926,159
64,184
2,412
360,293
440,447
206,65
74,312
166,950
560,0
19,293
516,305
282,366
480,329
115,460
2,192
87,607
13,98
211,683
160,550
40,547
457,457
87,547
82,963
372,594
11,452
408,990
301,641
21,114
434,214
496,529
409,135
302,5
499,358
371,365
420,21
295,424
418,582
370,423
329,66
157,396
57,683
62,153
29,30
412,55
64,99
600,600
321,368
254,420
200,201
177,166
425,664
658,658
256,191
285,166
44,19
84,615
96,816
65,874
160,79
251,437
47,443
438,113
153,494
217,121
84,253
210,63
50,84
496,362
81,128
379,80
405,362
417,443
361,438
440,61
473,35
932,83
890,890
371,98
403,129
138,63
486,184
86,572
131,366
713,509
533,320
218,288
401,712
320,333
165,443
0,222
466,359
122,123
212,70
506,160
974,593
21,296
81,363
812,87
83,296
492,107
244,420
44,211
360,213
520,281
932,17
152,154
971,504
546,427
495,473
13,421
329,129
249,17
214,180
640,97
184,627
62,586
6,397
896,160
226,223
157,489
306,113
562,65
129,172
448,579
429,461
377,295
355,329
427,23
610,694
417,23
173,538
375,368
314,310
24,590
107,453
543,129
222,188
162,541
282,173
5,333
371,285
511,420
292,543
84,560
83,203
329,477
434,424
450,581
262,349
174,303
727,483
19,430
459,80
381,176
96,47
42,129
434,467
172,342
737,271
473,121
342,262
115,531
405,419
390,62
62,255
62,28
38,113
438,365
845,2
405,480
121,166
114,152
211,88
107,249
184,405
419,468
105,42
438,34
324,558
950,427
499,7
135,135
209,812
210,174
23,38
809,806
232,18
160,210
91,474
506,651
232,526
981,76
537,232
562,426
133,291
181,150
533,213
64,169
51,128
85,160
86,151
419,101
971,480
81,518
434,184
249,333
859,520
11,266
570,569
44,16
498,922
258,132
232,266
64,211
499,407
10,325
590,86
537,157
57,160
77,166
80,286
5,192
71,152
40,27
11,141
300,739
252,849
61,394
290,198
201,908
165,36
82,295
354,323
223,268
802,365
211,450
263,245
549,189
685,63
738,586
690,74
74,317
321,160
572,936
13,443
235,303
375,81
389,585
283,411
141,602
377,86
62,173
282,183
254,106
377,365
478,476
105,242
129,286
919,455
195,160
368,841
121,318
165,494
107,255
504,504
520,4
79,62
393,249
167,468
608,452
280,13
515,168
314,223
59,408
400,68
233,239
265,19
83,963
473,483
282,77
333,280
495,211
116,443
212,549
929,489
191,350
256,51
932,474
105,393
40,919
269,105
459,362
619,57
820,249
434,2
615,252
87,859
424,641
124,139
856,707
84,295
129,484
155,221
152,87
83,395
326,64
641,420
69,509
358,161
303,355
166,181
482,777
628,628
743,102
313,215
570,265
131,604
160,19
160,54
204,218
160,375
900,128
599,158
4,587
107,730
40,170
180,344
409,151
179,394
509,480
256,489
226,301
100,301
552,271
145,856
214,681
107,258
723,923
450,86
114,261
2,612
282,142
473,340
82,116
470,470
602,699
198,94
35,151
409,785
116,115
210,87
176,417
320,368
132,208
563,522
466,912
166,173
243,613
496,268
121,441
426,172
162,432
290,568
218,177
160,388
61,345
6,323
261,116
70,288
823,265
363,434
240,210
299,81
311,756
434,607
68,549
14,12
777,200
21,459
401,365
225,409
108,155
363,280
230,366
412,859
689,689
182,387
189,508
555,754
233,586
92,326
951,951
433,372
61,533
478,66
143,201
80,20
28,38
3,58
215,128
812,83
100,640
245,326
114,155
162,288
412,57
695,315
422,180
845,699
411,717
107,687
280,367
292,280
107,284
282,597
100,353
44,161
65,206
83,173
56,4
23,215
466,9
552,121
107,355
215,440
368,537
44,565
82,10
5,517
285,174
672,506
142,100
264,12
301,581
60,182
443,226
564,174
114,128
29,361
5,243
221,1
28,212
438,33
370,85
58,404
22,22
546,252
81,952
403,473
397,379
133,170
51,593
61,213
91,108
210,128
412,473
405,493
434,203
14,86
57,520
46,137
180,17
295,390
214,280
17,307
47,114
141,360
194,194
447,440
251,62
166,20
450,932
234,160
249,280
81,69
269,929
169,113
318,113
87,83
100,107
303,280
473,536
121,127
661,293
134,373
428,46
340,654
412,63
160,506
294,232
151,251
179,104
21,326
533,187
21,282
170,165
83,162
256,183
55,552
10,13
154,932
494,464
15,82
474,91
553,554
482,134
33,39
459,513
547,333
201,278
21,624
495,249
75,470
129,285
130,130
211,571
381,515
11,209
302,252
114,443
181,133
508,299
568,81
5,495
803,412
241,232
80,384
434,116
44,133
954,518
375,243
327,728
520,89
245,547
21,333
438,38
395,157
523,134
55,166
62,811
520,845
304,455
286,63
421,856
165,28
363,664
533,155
526,542
373,93
493,183
856,555
424,128
26,28
655,419
41,249
74,341
495,329
393,282
151,86
813,515
132,236
452,566
193,252
54,58
419,460
340,922
426,257
613,243
478,143
107,434
66,654
309,317
85,18
82,681
42,187
423,925
162,253
423,47
110,121
268,221
451,265
297,177
666,661
160,130
180,231
37,86
22,20
399,168
143,375
84,715
263,47
305,685
473,46
88,96
149,191
812,373
5,117
254,21
86,450
167,205
661,707
892,491
482,172
908,167
498,64
296,377
766,340
6,458
193,57
385,160
129,413
283,201
62,35
28,114
188,518
76,75
447,592
419,450
82,5
82,129
343,157
513,116
546,828
128,64
233,84
367,329
266,466
93,424
137,183
19,365
217,50
860,455
533,242
373,197
548,459
226,283
270,280
486,169
199,278
48,166
405,45
52,146
83,168
461,269
40,560
362,15
297,260
273,46
838,124
105,106
820,280
446,46
160,393
338,114
114,318
132,949
42,329
486,357
57,610
351,161
506,362
147,17
434,221
371,63
57,89
169,13
458,168
86,238
35,367
69,311
84,433
62,3
922,908
452,608
281,305
8,9
812,412
685,208
128,206
73,485
305,604
157,388
13,349
57,303
88,810
280,172
802,258
21,274
390,61
57,2
62,769
58,89
210,926
96,417
258,112
20,424
116,361
333,367
211,408
947,377
473,30
395,908
263,82
331,222
790,544
700,19
363,211
409,169
932,544
363,161
446,139
13,33
407,406
480,375
282,248
81,170
486,280
494,75
931,294
69,306
4,990
573,8
221,222
193,411
124,405
131,683
263,981
30,86
685,3
573,19
107,541
841,719
525,358
128,295
694,129
241,440
481,4
121,419
129,694
455,113
526,181
163,86
75,40
101,371
425,621
1000,166
234,96
86,128
23,438
254,180
661,510
366,105
409,278
21,152
114,165
160,3
316,560
231,347
87,365
527,48
82,747
86,485
64,68
269,617
425,426
211,126
19,569
268,73
209,543
932,153
612,49
726,160
577,366
719,719
349,347
34,34
329,106
193,412
217,643
329,68
820,207
179,347
353,129
25,588
183,64
589,671
360,7
58,812
28,29
170,816
331,358
535,777
592,617
166,137
107,91
124,185
5,230
813,93
492,612
124,662
94,86
77,932
5,183
128,5
106,300
286,738
282,80
269,212
325,509
546,954
820,114
581,445
412,698
105,351
45,140
86,426
290,295
63,44
420,854
86,546
549,551
863,57
526,377
341,248
32,40
886,217
275,493
105,326
231,214
411,303
765,358
69,216
45,419
333,245
45,448
549,215
661,13
419,655
115,123
65,101
60,295
92,520
430,64
142,142
69,551
366,18
569,778
320,296
327,325
17,950
530,161
97,99
484,515
690,107
180,191
754,293
621,781
160,343
107,338
173,83
799,715
340,934
229,177
17,546
562,498
123,170
655,231
63,41
533,63
409,336
15,592
828,356
776,14
256,4
44,649
155,363
95,214
803,4
322,15
225,226
285,532
61,296
789,458
281,286
506,87
129,47
509,13
121,211
523,601
118,301
160,882
678,311
155,114
482,655
280,87
113,847
270,28
411,208
2,738
491,490
474,469
44,183
59,59
210,420
547,417
57,924
339,10
